announce_date,number_of_suspected_case_repoted_to_cdc,number_of_excluded_cases,number_of_abroad_positive_cases,number_of_local_positive_cases,number_of_positive_cases_from_panshi_ship,number_of_unknown_positive_cases,dead,recovery,hospital_quarantine_reported,note,reference
2021-06-08,698373.0,675836.0,1148.0,10493.0,36.0,15.0,308.0,,,"指揮中心統計，截至目前國內累計698,373例新型冠狀病毒肺炎相關通報(含675,836例排除)，其中11,694例確診，分別為1,148例境外移入，10,493例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另新增16例空號 (案7378、9643、10704、10856、11304、11305、11306、11378、11379、11380、11382、11383、11385、11386、11393、11396)，累計65例移除為空號。確診個案中308例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/8UJd-2sMxGw-HAWQ6FJMSQ?typeid=9
2021-06-07,671160.0,648841.0,1148.0,10290.0,36.0,15.0,286.0,,,"截至目前國內累計671,160例新型冠狀病毒肺炎相關通報(含648,841例排除)，其中11,491例確診，分別為1,148例境外移入，10,290例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另49例(新增案10772、10826、10829、11143、11144、11146、11147、11148、11149、11155、11177、11179、11184、11190、11193、11194、11225、11227、11228、11229、11230)移除為空號。確診個案中286例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/R1FSxs02pQ9SbzB6uQQ8TA?typeid=9
2021-06-06,656768.0,634762.0,1145.0,10100.0,36.0,15.0,260.0,,,"指揮中心統計，截至目前國內累計656,768例新型冠狀病毒肺炎相關通報(含634,762例排除)，其中11,298例確診，分別為1,145例境外移入，10,100例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另28例(新增案10494)移除為空號。確診個案中260例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/JjN_NyCRNf6UTrNW6xvYhQ?typeid=9
2021-06-05,635500.0,614742.0,1145.0,9758.0,36.0,15.0,225.0,,,"指揮中心統計，截至目前國內累計636,500例新型冠狀病毒肺炎相關通報(含614,742例排除)，其中10,956例確診，分別為1,145例境外移入，9,758例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另27例(新增案9984)移除為空號。確診個案中225例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/BNtnNefG-RoQT5bNM5KRfg?typeid=9
2021-06-04,606921.0,585272.0,1145.0,9248.0,36.0,15.0,187.0,,,"指揮中心統計，截至目前國內累計606,921例新型冠狀病毒肺炎相關通報(含585,272例排除)，其中10,446例確診，分別為1,145例境外移入，9,248例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另26例(新增案9199、案9868)移除為空號。確診個案中187例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/mSN0dJTnpFimudzTCyQ9sg?typeid=9
2021-06-03,578935.0,556055.0,1143.0,8778.0,36.0,15.0,166.0,,,"指揮中心統計，截至目前國內累計578,935例新型冠狀病毒肺炎相關通報(含556,055例排除)，其中9,974例確診，分別為1,143例境外移入，8,778例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另24例移除為空號。確診個案中166例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/OUnnUS1b3dI3KifFOW9YDQ?typeid=9
2021-06-02,551478.0,524385.0,1141.0,8195.0,36.0,15.0,149.0,,,"指揮中心統計，截至目前國內累計551,478例新型冠狀病毒肺炎相關通報(含524,385例排除)，其中9,389例確診，分別為1,141例境外移入，8,195例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另24例(新增案7666、案8854)移除為空號。確診個案中149例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/-dgNWLOlnaFW6w6aXu56Gg?typeid=9
2021-06-01,522816.0,488696.0,1142.0,7647.0,36.0,15.0,137.0,,,"指揮中心統計，截至目前國內累計522,816例新型冠狀病毒肺炎相關通報(含488,696例排除)，其中8,842例確診，分別為1,142例境外移入，7,647例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另22例(案530、案1589、1676、1591、1886、2067、2068、2528、2530、2599、3459、3921、3975、3989、3990、3991、4059、4726、5304、5841、7096、8343)移除為空號。確診個案中137例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/NbJPnux7EVXkJOnojvfmzw?typeid=9
2021-05-31,502354.0,466018.0,1137.0,7321.0,36.0,15.0,124.0,,,"指揮中心統計，截至目前國內累計502,354例新型冠狀病毒肺炎相關通報(含466,018例排除)，其中8,511例確診，分別為1,137例境外移入，7,321例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另21例(案530、1589、1676、1591、1886、2067、2068、2528、2530、2599、3459、3921、3975、3989、3990、3991、4059、4726、5304、5841、7096)移除為空號。確診個案中124例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/3NTCX4wK-auPibRdNy4oNw?typeid=9
2021-05-30,492142.0,454051.0,1133.0,6974.0,36.0,15.0,109.0,,,"指揮中心統計，截至目前國內累計492,142例新型冠狀病毒肺炎相關通報(含454,051例排除)，其中8,160例確診，分別為1,133例境外移入，6,974例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另21例(案530、1589、1591、1676、1886、2067、2068、2528、2530、2599、3459、3921、3975、3989、3990、3991、4059、4726、5304、5841、7096)移除為空號。確診個案中109例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/CXDf3UoUsTjxO6_cwsqm3A?typeid=9
2021-05-29,470287.0,426915.0,1133.0,6620.0,36.0,15.0,99.0,,,"指揮中心統計，截至目前國內累計470,287例新型冠狀病毒肺炎相關通報(含426,915例排除)，其中7,806例確診，分別為1,133例境外移入，6,620例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另20例(案530、1589、1591、1676、1886、2067、2068、2528、2530、2599、3459、3921、3975、3989、3990、3991、4059、4726、5841、7096)移除為空號。確診個案中99例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/MLPZkT6cSIuk_hg_iRimNg?typeid=9
2021-05-28,455198.0,397534.0,1126.0,6136.0,36.0,15.0,78.0,,,"指揮中心統計，累計455,198例新型冠狀病毒肺炎相關通報(含397,534例排除)，其中7,315例確診，分別為1,126例境外移入，6,136例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另18例(案530、1589、1676、1591、1886、2067、2068、2528、2530、2599、3459、3921、3975、3989、3990、3991、4059、4726)移除為空號。確診個案中78例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/MykTNwPGIGQYv03z6c2rYg?typeid=9
2021-05-27,434840.0,381735.0,1124.0,5584.0,36.0,15.0,59.0,,,"指揮中心統計，國內累計434,840例新型冠狀病毒肺炎相關通報(含381,735例排除)，其中6,761例確診，分別為1,124例境外移入，5,584例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另15例(案530、1589、1676、1591、1886、2067、2068、2528、2530、3459、3975、3989、3990、3991、4726)移除為空號。確診個案中59例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/9BEE5xAaBYH17I_aJ8WBYA?typeid=9
2021-05-26,413389.0,359139.0,1120.0,4918.0,36.0,15.0,46.0,,,"指揮中心統計，截至目前國內累計413,389例新型冠狀病毒肺炎相關通報(含359,139例排除)，其中6,091例確診，分別為1,120例境外移入，4,918例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另14例(案530、案1589、1676、1591、1886、2067、2068、2528、2530、3975、3989、3990、3991、4726)移除為空號。確診個案中46例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/UGe-M0H22tYXGqziLPHLGQ?typeid=9
2021-05-25,388453.0,340438.0,1118.0,4285.0,36.0,15.0,35.0,,,"指揮中心統計，截至目前國內累計388,453例新型冠狀病毒肺炎相關通報(含340,438例排除)，其中5,456例確診，分別為1,118例境外移入，4,285例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另14例(案530、案1589、1676、1591、1886、2067、2068、2528、2530、3975、3989、3990、3991、4726)移除為空號。確診個案中35例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/KJs1FiAR_wExG5FEWfJe3w?typeid=9
2021-05-24,364911.0,325070.0,1116.0,3748.0,36.0,15.0,29.0,,,"指揮中心統計，截至目前國內累計364,911例新型冠狀病毒肺炎相關通報(含325,070例排除)，其中4,917例確診，分別為1,116例境外移入，3,748例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另9例(案530、案1589、1676、1591、1886、2067、2068、2528、2530)移除為空號。確診個案中29例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/DKMRnrc0yNY-66xSIIWJMw?typeid=9
2021-05-23,351999.0,312689.0,1111.0,3158.0,36.0,15.0,23.0,,,"指揮中心統計，截至目前國內累計351,999例新型冠狀病毒肺炎相關通報(含312,689例排除)，其中4,322例確診，分別為1,111例境外移入，3,158例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另9例(案530、案1589、1676、1591、1886、2067、2068、2528、2530)移除為空號。確診個案中，23例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/zpyeez9DR02hYPPArtt0jg?typeid=9
2021-05-22,337455.0,298513.0,1108.0,2701.0,36.0,15.0,17.0,,,"指揮中心統計，截至目前國內累計337,455例新型冠狀病毒肺炎相關通報(含298,513例排除)，其中3,862例確診，分別為1,108例境外移入，2,701例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另9例(案530、案1589、1676、1591、1886、2067、2068、2528、2530)移除為空號。確診個案中，17例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/wqV3lKEhPhIxfAcYUmxgyA?typeid=9
2021-05-21,315592.0,280916.0,1106.0,1980.0,36.0,15.0,15.0,,,"指揮中心統計，截至目前國內累計315,592例新型冠狀病毒肺炎相關通報(含280,916例排除)，其中3,139例確診，分別為1,106例境外移入，1,980例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另9例(案530、1589、1676、1591、1886、2067、2068、2528、2530)移除為空號。確診個案中，15例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/-cxOeHRhcVf1aXh8L3E7DA?typeid=9
2021-05-20,297481.0,265558.0,1103.0,1669.0,36.0,15.0,15.0,,,"指揮中心統計，截至目前國內累計297,481例新型冠狀病毒肺炎相關通報(含265,558例排除)，其中2,825例確診，分別為1,103例境外移入，1,669例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另8例(案530、案1589、1676、1591、1886、2067、2068、2528)移除為空號。確診個案中，15例死亡。",https://www.cdc.gov.tw/Bulletin/Detail/IXE9yRaVxfGI8W9Dd_nfsw?typeid=9
2021-05-19,279650.0,253155.0,1094.0,1386.0,36.0,15.0,14.0,1133.0,1386.0,"指揮中心統計，截至目前國內累計279,650例新型冠狀病毒肺炎相關通報(含253,155例排除)， 其中2,533例確診，分別為1,094例境外移入，1,386例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另5例(案530、案1589、案1676、案1591、案1886)移除為空號。確診個案中14例死亡、1,133例解除隔離、1,386例隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/fznvbAyh16Agrx6GvaLhtQ?typeid=9
2021-05-18,261389.0,244409.0,1086.0,1121.0,36.0,15.0,14.0,1127.0,1119.0,"指揮中心統計，截至目前國內累計261,389例新型冠狀病毒肺炎相關通報(含244,409例排除)，其中2,260例確診，分別為1,086例境外移入，1,121例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中，另3例(案530、案1589、案1676)移除為空號。確診個案中14例死亡、1,127例解除隔離、1,119人隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/4qdDEYlGMOtVjwuryQFY9Q?typeid=9
2021-05-17,245801.0,236103.0,1081.0,883.0,36.0,15.0,12.0,1123.0,882.0,"指揮中心統計，截至目前國內累計245,801例新型冠狀病毒肺炎相關通報(含236,103例排除)，其中2,017例確診，分別為1,081例境外移入，883例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中(案1078、1079、1091、1092、1100、1101、1102、1105、1122、1153、1154、1183、1187、1222)；另1例(案530)移除為空號。。確診個案中12人死亡、1,123例解除隔離、882人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/QZdaYxpncGhm5TwiJ-82kQ?typeid=9
2021-05-16,237343.0,229781.0,1079.0,550.0,36.0,15.0,12.0,,,"指揮中心表示，截至目前國內累計237,343例新型冠狀病毒肺炎相關通報(含229,781例排除)，其中1,682例確診，分別為1,079例境外移入，550例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中(案1078、1079、1091、1092、1100、1101、1102、1105、1122、1153、1154、1183、1187、1222)；另1例(案530)移除為空號。確診個案中12人死亡。",https://www.cdc.gov.tw/Bulletin/Detail/J49fbJaEG-izHhujZpvUIw?typeid=9
2021-05-15,230809.0,225026.0,1078.0,344.0,36.0,15.0,12.0,1116.0,347.0,"指揮中心表示，截至目前國內累計230,809例新型冠狀病毒肺炎相關通報(含225,026例排除)，其中1,475例確診，分別為1,078例境外移入，344例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中(案1078、1079、1091、1092、1100、1101、1102、1105、1122、1153、1154、1183、1187、1222)；另1例(案530)移除為空號。確診個案中12人死亡、1,116例解除隔離、347人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/jVFMlCxwCcylHiWlsNmTBg?typeid=9
2021-05-14,224617.0,217290.0,1073.0,164.0,36.0,15.0,12.0,1107.0,171.0,"指揮中心統計，截至目前國內累計224,617例新型冠狀病毒肺炎相關通報(含217,290例排除)，其中1,290例確診，分別為1,073例境外移入，164例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,107例解除隔離、171人住院隔離中。有關今日新增本土個案詳情，請參閱新聞稿附件。",https://www.cdc.gov.tw/Bulletin/Detail/L6TLOTilsKyHvun-Z_E3Dg?typeid=9
2021-05-13,220708.0,217290.0,1068.0,135.0,36.0,15.0,12.0,1102.0,142.0,"指揮中心統計，截至目前國內累計220,708例新型冠狀病毒肺炎相關通報(含217,290例排除)，其中1,256例確診，分別為1,068例境外移入，135例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,102例解除隔離、142人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/J3NvQid9xJ6TmwtaXhwi-A?typeid=9
2021-05-12,218261.0,215643.0,1056.0,122.0,36.0,15.0,12.0,1097.0,122.0,"指揮中心表示，國內今日新增21例 COVID-19病例，截至目前國內累計218,261例新型冠狀病毒肺炎相關通報(含215,643例排除)，其中1,231例確診，分別為1,056例境外移入，122例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,097例解除隔離、122人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/5Yrdmm5SCOGF9FS1uTCAFw?typeid=9
2021-05-11,217045.0,214507.0,1052.0,106.0,36.0,14.0,12.0,1093.0,105.0,"指揮中心統計，截至目前國內累計217,045例新型冠狀病毒肺炎相關通報(含214,507例排除)，其中1,210例確診，分別為1,052例境外移入，106例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及13例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,093人解除隔離、105人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/3Bp_133jaKM_9c3TecbuTQ?typeid=9
